EntryOrder,EasementID,Year,Module,Corner,Depth,SppCode,PctCover1x1,Notes,DataProofed,Photo,Sample,UnkFamily,UnkGenus
1384,01DBS,2018,1,2,2,MONFIS,,,1,0,0,,
1385,01DBS,2018,1,2,2,ERIANN,,,1,0,0,,
1386,01DBS,2018,1,2,2,SOLCAN,,,1,0,0,,
1387,01DBS,2018,1,2,2,UNKN09,,SOLGRASS; also unknew? Grass leaved goldenrod?,1,0,0,,
1388,01DBS,2018,1,2,2,ASCSYR,,,1,0,0,,
1389,01DBS,2018,1,2,1,RHUTYP,,,1,0,0,,
1390,01DBS,2018,1,2,1,BOUCUR,,,1,0,0,,
1391,01DBS,2018,1,2,1,UNKN10,,unknown 3; purple red stem & tinged new leaves,1,0,0,,
1392,01DBS,2018,1,2,1,UNKN11,,Unk 4 Sol; Solidago,1,0,0,,
1393,01DBS,2018,1,2,1,CIRARV,,unsure,1,0,0,,
1394,01DBS,2018,1,2,1,MEDSAT,,,1,0,0,,
1395,01DBS,2018,1,2,1,POTNOR,,,1,0,0,,
1396,01DBS,2018,10,3,5,SILVUL,5,,1,0,0,,
1397,01DBS,2018,10,3,5,UNKN01,27,Lawn grass,1,0,0,,
1398,01DBS,2018,10,3,5,UNKN08,2.5,Ast? 1,1,0,0,,
1399,01DBS,2018,10,3,4,AMBTRI,15,,1,0,0,,
1400,01DBS,2018,10,3,4,TAROFF,5,,1,0,0,,
1401,01DBS,2018,10,3,3,ELYCAN,1,,1,0,0,,
1402,01DBS,2018,10,3,3,CONCAN,3.5,,1,0,0,,
1403,01DBS,2018,10,3,3,MEDLUP,0.5,"need to check, 9mm inflor.",1,0,0,,
1404,01DBS,2018,10,3,3,RUDHIR,1.5,,1,0,0,,
1405,01DBS,2018,10,3,3,RATPIN,2,,1,0,0,,
1406,01DBS,2018,10,3,2,SONOLE,,,1,0,0,,
1407,01DBS,2018,10,3,2,ECHPUR,,,1,0,0,,
1408,01DBS,2018,10,3,2,ASCSYR,,,1,0,0,,
1409,01DBS,2018,10,3,2,BOUCUR,,,1,0,0,,
1410,01DBS,2018,10,3,2,AMBART,,not inflower - feathery leaf,1,0,0,,
1411,01DBS,2018,10,3,2,UNKN07,,"Unknew, also SOLGRASS?",1,0,0,,
1412,01DBS,2018,10,3,2,DAUCAR,,,1,0,0,,
1413,01DBS,2018,10,3,2,DALPUR,,"Was PETPUR, prairie clover",1,0,0,,
1414,01DBS,2018,10,3,2,UNKN05,,THAARV,1,0,0,,
1415,01DBS,2018,10,3,2,TRIREP,,,1,0,0,,
1416,01DBS,2018,10,1,5,TAROFF,2,,1,0,0,,
1417,01DBS,2018,10,1,5,UNKN01,4,Lawn grass,1,0,0,,
1418,01DBS,2018,10,1,5,BOUCUR,3,,1,0,0,,
1419,01DBS,2018,10,1,4,CONCAN,9,,1,0,0,,
1420,01DBS,2018,10,1,4,AMBTRI,4,,1,0,0,,
1421,01DBS,2018,10,1,4,SILVUL,4,,1,0,0,,
1422,01DBS,2018,10,1,3,DALPUR,0.8,Was PETPUR,1,0,0,,
1423,01DBS,2018,10,1,3,MONFIS,1,,1,0,0,,
1424,01DBS,2018,10,1,3,RATPIN,2.5,,1,0,0,,
1425,01DBS,2018,10,1,3,UNKN12,0.5,"UnkGrass1; no ligule, hairy leaves near stem. Flowering",1,0,0,,
1426,01DBS,2018,10,1,3,UNKN13,1.5,"UnkGrass2; huge ligule, white stripe in leaf middle",1,0,0,,
1427,01DBS,2018,10,1,3,ELYCAN,2,,1,0,0,,
1428,01DBS,2018,10,1,3,AMBART,0.2,,1,0,0,,
1429,01DBS,2018,10,1,2,RHUTYP,,,1,0,0,,
1430,01DBS,2018,10,1,2,ECHPUR,,,1,0,0,,
1431,01DBS,2018,10,1,2,UNKN14,,Unk Tree; after hand pic spacer,1,0,0,,
1432,01DBS,2018,10,1,2,VERTHA,,,1,0,0,,
1433,01DBS,2018,10,1,1,UNKN15,,UNK Milk,1,0,0,,
1434,01DBS,2018,10,1,1,SONOLE,,,1,0,0,,
1435,01DBS,2018,10,1,1,DAUCAR,,,1,0,0,,
1436,01DBS,2018,10,1,1,MEDLUP,,,1,0,0,,
1437,01DBS,2018,10,1,1,ASCSYR,,,1,0,0,,
1438,01DBS,2018,10,1,1,VITSPP,,unsure,1,0,0,,
1439,01DBS,2018,10,1,1,UNKN05,,THAARV,1,0,0,,
1440,01DBS,2018,3,4,5,UNKN01,65,Lawn grass,1,0,0,,
1441,01DBS,2018,3,4,4,SILVUL,4,,1,0,0,,
1442,01DBS,2018,3,4,3,UNKN16,9,RUSPA: RHUSPP?,1,0,0,,
1443,01DBS,2018,3,4,3,CONCAN,3,,1,0,0,,
1444,01DBS,2018,3,4,3,AMBTRI,3,,1,0,0,,
1445,01DBS,2018,3,4,3,SONOLE,2,,1,0,0,,
1446,01DBS,2018,3,4,3,UNKN17,1,"Unk let; non-white sap, fuzzy, lettuce-like",1,0,0,,
1447,01DBS,2018,3,4,3,ECHPUR,0.7,,1,0,0,,
1448,01DBS,2018,3,4,3,UNKN18,0.2,Violet?,1,0,0,,
1449,01DBS,2018,3,4,3,TAROFF,2,,1,0,0,,
1450,01DBS,2018,3,4,3,TRIREP,0.2,,1,0,0,,
1451,01DBS,2018,3,4,2,CIRVUL,,,1,0,0,,
1452,01DBS,2018,3,4,2,ELYCAN,,,1,0,0,,
1453,01DBS,2018,3,4,2,UNKN07,,SOLGRASS/UnkNew,1,0,0,,
1454,01DBS,2018,3,4,2,UNKN19,,Solidago,1,0,0,,
1455,01DBS,2018,3,4,2,MONFIS,,,1,0,0,,
1456,01DBS,2018,3,4,2,VERTHA,,,1,0,0,,
1457,01DBS,2018,3,4,2,RUDHIR,,,1,0,0,,
1458,01DBS,2018,3,4,2,BOUCUR,,,1,0,0,,
1459,01DBS,2018,3,4,2,UNKN05,,THAARV,1,0,0,,
1460,01DBS,2018,3,4,2,ERIANN,,,1,0,0,,
1461,01DBS,2018,3,2,5,UNKN01,50,Lawn grass,1,0,0,,
1462,01DBS,2018,3,2,5,SILVUL,7,,1,0,0,,
1463,01DBS,2018,3,2,5,CONCAN,8,,1,0,0,,
1464,01DBS,2018,3,2,4,TAROFF,8,,1,0,0,,
1465,01DBS,2018,3,2,3,ECHPUR,5,,1,0,0,,
1466,01DBS,2018,3,2,3,RUDHIR,9,,1,0,0,,
1467,01DBS,2018,3,2,3,ELYCAN,5,,1,0,0,,
1468,01DBS,2018,3,2,3,SONOLE,2,,1,0,0,,
1469,01DBS,2018,3,2,3,UNKN20,1,"Unk Grass 3; no obvious ligule, dying?, no hairs",1,0,0,,
1470,01DBS,2018,3,2,3,AMBTRI,4,,1,0,0,,
1471,01DBS,2018,3,2,3,BOUCUR,0.2,,1,0,0,,
1472,01DBS,2018,3,2,2,DALPUR,,was PETPUR,1,0,0,,
1473,01DBS,2018,3,2,2,UNKN05,,THAARV,1,0,0,,
1474,01DBS,2018,3,2,2,ERIANN,,,1,0,0,,
1475,01DBS,2018,3,2,2,RATPIN,,,1,0,0,,
1476,01DBS,2018,3,2,2,POTNOR,,,1,0,0,,
1477,01DBS,2018,3,2,1,MEDLUP,,,1,0,0,,
1478,01DBS,2018,3,2,1,ASCSYR,,,1,0,0,,
1479,01DBS,2018,3,2,1,UNKN21,,"Unk Grass 4; ligule, flowering",1,0,0,,
1480,01DBS,2018,3,2,1,UNKN22,,"Unkn Grass 5; short, hairy ligule, white vein",1,0,0,,
1481,01DBS,2018,3,2,1,CIRDIS,,,1,0,0,,
1482,01DBS,2018,7,2,5,MEDLUP,2,,1,0,0,,
1483,01DBS,2018,7,2,5,UNKN05,1,"THAARV; dead, maybe litter?",1,0,0,,
1484,01DBS,2018,7,2,5,UNKN01,45,Lawn grass,1,0,0,,
1485,01DBS,2018,7,2,4,RATPIN,3,,1,0,0,,
1486,01DBS,2018,7,2,4,SONOLE,2,,1,0,0,,
1487,01DBS,2018,7,2,4,AMBTRI,30,,1,0,0,,
1488,01DBS,2018,7,2,4,TAROFF,21,,1,0,0,,
1489,01DBS,2018,7,2,3,TRIREP,0.3,,1,0,0,,
1490,01DBS,2018,7,2,3,UNKN19,1,Solidago,1,0,0,,
1491,01DBS,2018,7,2,3,BOUCUR,0.1,,1,0,0,,
1492,01DBS,2018,7,2,2,MONFIS,,,1,0,0,,
1493,01DBS,2018,7,2,2,CIRDIS,,,1,0,0,,
1494,01DBS,2018,7,2,2,ASCSYR,,,1,0,0,,
1495,01DBS,2018,7,2,2,ELYCAN,,,1,0,0,,
1496,01DBS,2018,7,2,2,DAUCAR,,,1,0,0,,
1497,01DBS,2018,7,2,2,ECHPUR,,,1,0,0,,
1498,01DBS,2018,7,2,2,UNKN22,,Unk Grass 5,1,0,0,,
1499,01DBS,2018,7,2,2,CONCAN,,,1,0,0,,
1500,01DBS,2018,7,4,5,UNKN01,35,Lawn grass,1,0,0,,
1501,01DBS,2018,7,4,4,SILVUL,4,,1,0,0,,
1502,01DBS,2018,7,4,4,TRIREP,2,,1,0,0,,
1503,01DBS,2018,7,4,4,TAROFF,4,,1,0,0,,
1504,01DBS,2018,7,4,4,ELYCAN,5,,1,0,0,,
1505,01DBS,2018,7,4,3,ECHPUR,7,,1,0,0,,
1506,01DBS,2018,7,4,3,BOUCUR,1,,1,0,0,,
1507,01DBS,2018,7,4,3,DALPUR,0.2,was PETPUR,1,0,0,,
1508,01DBS,2018,7,4,3,UNKN05,0.3,THAARV,1,0,0,,
1509,01DBS,2018,7,4,3,SONOLE,0.8,,1,0,0,,
1510,01DBS,2018,7,4,3,AMBTRI,5,,1,0,0,,
1511,01DBS,2018,7,4,3,CONCAN,0.6,,1,0,0,,
1512,01DBS,2018,7,4,3,UNKN22,1,Unk Grass 5,1,0,0,,
1513,01DBS,2018,7,4,3,RATPIN,2,,1,0,0,,
1514,01DBS,2018,7,4,3,UNKN18,0.1,Violet?,1,0,0,,
1515,01DBS,2018,7,4,2,RUDHIR,,,1,0,0,,
1516,01DBS,2018,7,4,2,MONFIS,,,1,0,0,,
1517,01DBS,2018,7,4,2,UNKN23,,"Hawkweed?; dying, small yellow flower",1,0,0,,
1518,01DBS,2018,7,4,2,UNKN24,,Bromus B,1,0,0,,
1519,01DBS,2018,7,0,1,CIRARV,,,1,0,0,,
1520,01DBS,2018,7,0,1,AMBART,,,1,0,0,,
1521,01DBS,2018,7,0,1,MEDSAT,,,1,0,0,,
1522,01DBS,2018,2,0,1,UNKN25,,Garden weed,1,0,0,,
1523,01DBS,2018,4,0,1,ASCVER,,,1,0,0,,
1524,01DBS,2018,6,0,1,UNKN26,,UnkWood,1,0,0,,
1525,01DBS,2018,7,0,1,ASCVER,,,1,0,0,,
1528,0074X,2018,3,4,5,SOLCAN,49,,1,0,0,,
1529,0074X,2018,3,4,5,PHAARU,4,,1,0,0,,
1530,0074X,2018,3,4,5,UNKN01,14,Di-Grass,1,0,0,,
1531,0074X,2018,3,4,4,UNKN02,0.3,VELCRO; velcro grass,1,0,0,,
1532,0074X,2018,3,4,4,PYCVIR,20,,1,0,0,,
1533,0074X,2018,3,4,3,GEUALE,0.5,,1,0,0,,
1534,0074X,2018,3,4,3,AMBTRI,2,,1,0,0,,
1535,0074X,2018,3,4,4,UNKN03,5,Long heart,1,0,0,,
1536,0074X,2018,3,4,3,UNKN04,0.3,Carex spp.,1,0,0,,
1537,0074X,2018,3,4,2,EUPPER,,boneset,1,0,0,,
1538,0074X,2018,3,2,5,PHAARU,62,,1,0,0,,
1539,0074X,2018,3,2,4,EUPPER,10,,1,0,0,,
1540,0074X,2018,3,2,4,HELAUT,10,aster,1,0,0,,
1541,0074X,2018,3,2,3,UNKN03,3,Long heart,1,0,0,,
1542,0074X,2018,3,2,3,PYCVIR,4,,1,0,0,,
1543,0074X,2018,3,2,3,SOLCAN,13,,1,0,0,,
1544,0074X,2018,3,2,3,UNKN05,9,"Thin Glab; long alt leaves, glabv.",1,0,0,,
1545,0074X,2018,3,2,2,ELYVIR,,,1,0,0,,
1546,0074X,2018,3,2,2,AMBTRI,,,1,0,0,,
1547,0074X,2018,3,2,2,VITRIP,,,1,0,0,,
1548,0074X,2018,3,0,1,EUTGRA,,grass lved solidago,1,0,0,,
1549,0074X,2018,3,0,1,UNKN06,,Carex 3,1,0,0,,
1550,0074X,2018,3,0,1,POASPP,,,1,0,0,,
1551,0074X,2018,3,0,1,UNKN07,,Party P; party pooper sedge,1,0,0,,
1552,0074X,2018,3,0,1,UNKN08,,Oen spp; Common ev. Prim,1,0,0,,
1553,0074X,2018,3,0,2,HELSPP,,,1,0,0,,
1554,0074X,2018,7,4,5,PHAARU,35,,1,0,0,,
1555,0074X,2018,7,4,5,SOLCAN,5,,1,0,0,,
1556,0074X,2018,7,4,5,UNKN09,9,Smooth heart,1,0,0,,
1557,0074X,2018,7,4,4,HELAUT,17,,1,0,0,,
1558,0074X,2018,7,4,4,UNKN04,10,Carex spp.,1,0,0,,
1559,0074X,2018,7,4,4,UNKN10,2,SOL spp.; thin lved,1,0,0,,
1560,0074X,2018,7,4,3,ELYCAN,1,,1,0,0,,
1561,0074X,2018,7,4,3,EUPPER,9,,1,0,0,,
1562,0074X,2018,7,4,3,UNKN03,4,Long heart,1,0,0,,
1563,0074X,2018,7,4,3,LYCAME,2,Unsure; mint - 2 stamen,1,0,0,,
1564,0074X,2018,7,4,3,UNKN05,6,Thin glab,1,0,0,,
1565,0074X,2018,7,4,3,CIRDIS,1,,1,0,0,,
1566,0074X,2018,7,4,2,PYCVIR,,,1,0,0,,
1567,0074X,2018,7,4,2,ELYVIR,,,1,0,0,,
1568,0074X,2018,7,2,5,PHAARU,61,,1,0,0,,
1569,0074X,2018,7,2,5,UNKN04,23,Carex spp.,1,0,0,,
1570,0074X,2018,7,2,3,HELAUT,8,,1,0,0,,
1571,0074X,2018,7,2,3,UNKN11,7,Carex A,1,0,0,,
1572,0074X,2018,7,2,3,UNKN05,2,Thin Glab,1,0,0,,
1573,0074X,2018,7,2,2,UNKN12,,Sedge 2,1,0,0,,
1574,0074X,2018,7,2,2,EUPPER,,,1,0,0,,
1575,0074X,2018,7,2,2,ASCINC,,,1,0,0,,
1576,0074X,2018,7,0,1,UNKN13,,Sedge 1,1,0,0,,
1577,0074X,2018,7,0,1,UNKN14,,Sedge 3,1,0,0,,
1578,0074X,2018,7,0,1,EUTGRA,,,1,0,0,,
1579,0074X,2018,7,0,1,EUTMAC,,Joe pye weed,1,0,0,,
1580,0074X,2018,7,0,1,UNKN15,,MIMRIN; could not find species that matched with code,1,0,0,,
1581,0074X,2018,10,1,5,PHAARU,80,,1,0,0,,
1582,0074X,2018,10,1,5,SOLCAN,25,,1,0,0,,
1583,0074X,2018,10,1,5,VITRIP,8,,1,0,0,,
1584,0074X,2018,10,1,3,CIRCAN,3,,1,0,0,,
1585,0074X,2018,10,1,3,UNKN03,3,Long heart,1,0,0,,
1586,0074X,2018,10,1,2,ELYCAN,,,1,0,0,,
1587,0074X,2018,10,1,2,ELYVIR,,,1,0,0,,
1588,0074X,2018,10,1,2,AMBTRI,,,1,0,0,,
1589,0074X,2018,10,1,2,UNKN05,,Thin glab,1,0,0,,
1590,0074X,2018,10,3,5,SOLCAN,34,,1,0,0,,
1591,0074X,2018,10,3,5,PHAARU,79,,1,0,0,,
1592,0074X,2018,10,3,3,AMBTRI,2,,1,0,0,,
1593,0074X,2018,10,3,3,UNKN05,1,Thin glab,1,0,0,,
1594,0074X,2018,10,3,3,CIRDIS,0.5,,1,0,0,,
1595,0074X,2018,10,3,3,GEUALE,1,,1,0,0,,
1596,0074X,2018,10,3,3,UNKN03,2,Long heart,1,0,0,,
1597,0074X,2018,10,3,2,HELAUT,,,1,0,0,,
1598,0074X,2018,10,3,2,SOLGIG,,,1,0,0,,
1599,0074X,2018,10,3,2,CIRCAN,,,1,0,0,,
1600,0074X,2018,10,3,2,ASCINC,,,1,0,0,,
1601,0074X,2018,10,3,2,ELYVIR,,,1,0,0,,
1602,0074X,2018,10,0,1,UNKN08,,OEN spp; common prim.,1,0,0,,
1603,0074X,2018,10,0,1,UNKN16,,Grassy sol,1,0,0,,
1604,0074X,2018,1,1,5,UNKN04,8,Carex spp.,1,0,0,,
1605,0074X,2018,1,1,4,UNKN03,3,long heart,1,0,0,,
1606,0074X,2018,1,1,4,SOLCAN,31,,1,0,0,,
1607,0074X,2018,1,1,4,GEUALE,14,,1,0,0,,
1608,0074X,2018,1,1,4,AMBTRI,1,,1,0,0,,
1609,0074X,2018,1,1,3,ELYCAN,1,,1,0,0,,
1610,0074X,2018,1,1,3,EUPPER,3,,1,0,0,,
1611,0074X,2018,1,1,3,HELAUT,5,,1,0,0,,
1612,0074X,2018,1,1,3,ACENEG,6,box elder,1,0,0,,
1613,0074X,2018,1,1,3,PYCVIR,2,,1,0,0,,
1614,0074X,2018,1,1,3,VITRIP,4,,1,0,0,,
1615,0074X,2018,1,1,4,UNKN17,18,UNKGRA,1,0,0,,
1616,0074X,2018,1,1,2,UNKN14,,Sedge 3,1,0,0,,
1617,0074X,2018,1,1,2,CIRDIS,,,1,0,0,,
1618,0074X,2018,1,1,2,UNKN16,,Grassy sol; = thin hairy,1,0,0,,
1619,0074X,2018,1,2,5,PYCVIR,13,,1,0,0,,
1620,0074X,2018,1,2,5,PHAARU,45,,1,0,0,,
1621,0074X,2018,1,2,5,AMBTRI,7,,1,0,0,,
1622,0074X,2018,1,2,5,GEUALE,1,,1,0,0,,
1623,0074X,2018,1,2,4,ASCINC,3,,1,0,0,,
1624,0074X,2018,1,2,3,SOLGIG,8,,1,0,0,,
1625,0074X,2018,1,2,3,UNKN04,12,Carex spp.,1,0,0,,
1626,0074X,2018,1,2,3,ELYVIR,1,,1,0,0,,
1627,0074X,2018,1,2,3,LYCAME,2,,1,0,0,,
1628,0074X,2018,1,2,3,HELAUT,1,,1,0,0,,
1629,0074X,2018,1,2,3,SOLCAN,2,,1,0,0,,
1630,0074X,2018,1,2,2,UNKN18,,UNKGRA2,1,0,0,,
1631,0074X,2018,1,2,2,AMBART,,,1,0,0,,
1632,0074X,2018,1,2,2,UNKN09,,Smooth heart,1,0,0,,
1633,0074X,2018,1,2,2,EUTGRA,,,1,0,0,,
1634,0074X,2018,1,2,2,VITRIP,,,1,0,0,,
1635,0074X,2018,1,2,2,UNKN14,,sedge 3,1,0,0,,
1636,0074X,2018,1,2,2,CIRCAN,,,1,0,0,,
1637,0074X,2018,1,2,1,UNKN19,,SORGHUM,1,0,0,,
1638,0074X,2018,1,2,1,UNKN20,,Fox grass,1,0,0,,
1639,0074X,2018,1,2,1,UNKN21,,Sedge c,1,0,0,,
1640,0074X,2018,1,2,1,UNKN22,,Spike; Jade's phone/square stem,1,0,0,,
1641,0074X,2018,5,0,1,RUDTRI,,,1,0,0,,
1642,0074X,2018,5,0,1,VERFAS,,,1,0,0,,
1643,0074X,2018,5,0,1,ASCSYR,,,1,0,0,,
1644,0074X,2018,8,0,1,VERHAS,,,1,0,0,,
1645,0074X,2018,9,0,1,UNKN23,,Quack,1,0,0,,
1647,0078B,2018,3,4,5,PHAARU,100,,1,0,0,,
1648,0078B,2018,3,2,5,PHAARU,100,,1,0,0,,
1649,0078B,2018,3,0,1,ECHLOB,,wild cucumber,1,0,0,,
1650,0078B,2018,7,4,5,PHAARU,100,,1,0,0,,
1651,0078B,2018,7,2,5,PHAARU,100,,1,0,0,,
1652,0078B,2018,7,2,2,ECHLOB,,,1,0,0,,
1653,0078B,2018,10,1,5,PHAARU,100,,1,0,0,,
1654,0078B,2018,10,3,5,PHAARU,100,,1,0,0,,
1655,0078B,2018,1,1,5,PHAARU,100,,1,0,0,,
1656,0078B,2018,1,2,5,PHAARU,100,,1,0,0,,
1657,0078B,2018,8,0,1,CIRCAN,,,1,0,0,,
1658,0078B,2018,9,0,1,ASCSYR,,,1,0,0,,
1659,007CQ,2018,1,1,5,VITRIP,26,grape,1,0,0,,
1660,007CQ,2018,1,1,5,UNKN01,5,POA spp?,1,0,0,,
1661,007CQ,2018,1,1,5,UNKN02,31,Unk Grass 1,1,0,0,,
1662,007CQ,2018,1,1,3,BROINE,1,wsa BROSPP; cheatgrass,1,0,0,,
1663,007CQ,2018,1,1,3,MEDLUP,0.7,,1,0,0,,
1664,007CQ,2018,1,1,2,ASCSYR,,,1,0,0,,
1665,007CQ,2018,1,1,2,MELALB,,,1,0,0,,
1666,007CQ,2018,1,1,2,TRIPRA,,,1,0,0,,
1667,007CQ,2018,1,1,2,PRUSER,,very small seedling,1,0,0,,
1668,007CQ,2018,1,2,5,BROINE,35,was BROSPP,1,0,0,,
1669,007CQ,2018,1,2,5,UNKN01,5,POA spp?,1,0,0,,
1670,007CQ,2018,1,2,4,PRUSER,0.4,,1,0,0,,
1671,007CQ,2018,1,2,3,ASCSYR,2,,1,0,0,,
1672,007CQ,2018,1,2,3,UNKN03,7,Cornus spp.,1,0,0,,
1673,007CQ,2018,1,2,2,VITRIP,,,1,0,0,,
1674,007CQ,2018,1,2,2,MEDLUP,,,1,0,0,,
1675,007CQ,2018,10,1,5,MEDLUP,0.8,,1,0,0,,
1676,007CQ,2018,10,1,5,BROINE,40,was BROSPP,1,0,0,,
1677,007CQ,2018,10,1,5,UNKN01,4,POA spp?,1,0,0,,
1678,007CQ,2018,10,1,5,VITRIP,32,,1,0,0,,
1679,007CQ,2018,10,1,5,UNKN03,3,Cornus spp.,1,0,0,,
1680,007CQ,2018,10,1,3,PHLPRA,0.5,,1,0,0,,
1681,007CQ,2018,10,3,5,UNKN01,10,POA spp?,1,0,0,,
1682,007CQ,2018,10,3,5,BROINE,24,was BROSPP,1,0,0,,
1683,007CQ,2018,10,3,4,UNKN03,32,Cornus spp.,1,0,0,,
1684,007CQ,2018,10,3,3,ASCSYR,5,,1,0,0,,
1685,007CQ,2018,10,3,2,TRIPRA,,,1,0,0,,
1686,007CQ,2018,10,0,1,ANEVIR,,"double check, hope to collect",1,0,0,,
1687,007CQ,2018,10,0,1,UNKN04,,LONXBEL; Lonicera x bella,1,0,0,,
1688,007CQ,2018,10,0,1,MEDSAT,,,1,0,0,,
1689,007CQ,2018,3,2,5,TRIPRA,4,,1,0,0,,
1690,007CQ,2018,3,2,5,MELOFF,0.6,,1,0,0,,
1691,007CQ,2018,3,2,5,BROINE,55,,1,0,0,,
1692,007CQ,2018,3,2,5,UNKN01,10,POA spp?,1,0,0,,
1693,007CQ,2018,3,2,4,VITRIP,0.2,,1,0,0,,
1694,007CQ,2018,3,2,2,MELALB,,,1,0,0,,
1695,007CQ,2018,3,2,2,ASCSYR,,,1,0,0,,
1696,007CQ,2018,3,4,5,UNKN01,9,POA spp?,1,0,0,,
1697,007CQ,2018,3,4,5,MEDLUP,1,,1,0,0,,
1698,007CQ,2018,3,4,4,BROINE,40,,1,0,0,,
1699,007CQ,2018,3,4,3,ASCSYR,0.8,,1,0,0,,
1700,007CQ,2018,3,4,3,UNKN05,1,Flat grass; flat grass base of stem flat,1,0,0,,
1701,007CQ,2018,3,4,2,MELOFF,,,1,0,0,,
1702,007CQ,2018,3,4,2,PARQUI,,,1,0,0,,
1703,007CQ,2018,3,4,2,UNKN03,,Cornus spp.,1,0,0,,
1704,007CQ,2018,3,4,2,TRIPRA,,,1,0,0,,
1705,007CQ,2018,3,0,1,ANEVIR,,,1,0,0,,
1706,007CQ,2018,7,2,5,VITRIP,50,,1,0,0,,
1707,007CQ,2018,7,2,5,PHAARU,4,was Unknown A,1,0,0,,
1708,007CQ,2018,7,2,5,BROINE,38,,1,0,0,,
1709,007CQ,2018,7,2,5,MEDLUP,0.3,,1,0,0,,
1710,007CQ,2018,7,2,4,UNKN01,0.5,POA spp?,1,0,0,,
1711,007CQ,2018,7,2,4,UNKN03,4,Cornus spp.,1,0,0,,
1712,007CQ,2018,7,2,4,TRIPRA,2,,1,0,0,,
1713,007CQ,2018,7,2,2,ANEVIR,,,1,0,0,,
1714,007CQ,2018,7,4,5,UNKN01,15,POA spp?,1,0,0,,
1715,007CQ,2018,7,4,5,VITRIP,47,,1,0,0,,
1716,007CQ,2018,7,4,5,BROINE,15,,1,0,0,,
1717,007CQ,2018,7,4,4,UNKN03,1,Cornus spp.,1,0,0,,
1718,007CQ,2018,7,4,4,SOLCAN,17,,1,0,0,,
1719,007CQ,2018,7,4,3,MEDLUP,1,,1,0,0,,
1720,007CQ,2018,7,4,3,ASCSYR,4,,1,0,0,,
1721,007CQ,2018,7,4,2,MELOFF,,,1,0,0,,
1722,007CQ,2018,7,0,1,ERIANN,,,1,0,0,,
1723,007CQ,2018,7,0,1,PARQUI,,,1,0,0,,
1724,007CQ,2018,3,0,1,DACGLO,,Dactylis glomerata,1,0,0,,
1725,007CQ,2018,3,0,1,PHAARU,,was Unknown A,1,0,0,,
1726,007CQ,2018,6,0,1,LATPAL,,possibly? Pod to close to stem?,1,0,0,,
1727,0074X,2018,1,1,5,UNKN05,2,Thin Glab,1,0,0,,
1728,0074X,2018,1,2,4,UNKN05,1,Thin Glab,1,0,0,,
1729,0129G,2018,2,2,1,ASCSYR,,,1,0,0,,
1730,0129G,2018,10,3,2,UNKN34,,OXALIS spp.,1,0,0,,
1731,00XXK,2018,10,0,1,EUPPER,,,1,0,0,,
1732,00XXK,2018,10,0,1,LYCAME,,,1,0,0,,
1733,00XXK,2018,6,0,1,UNKN01,,Bullrush 2,1,0,0,,
1734,00XXK,2018,8,0,1,EUTMAC,,was EUPMAC,1,0,0,,
1735,00XXK,2018,1,1,5,PHAARU,87,Path mowed awhile ago here --> noticing more species,1,0,0,,
1736,00XXK,2018,1,1,5,CONARV,4,Bindweed (morning glory),1,0,0,,
1737,00XXK,2018,1,1,5,MENARV,8,wild mint,1,0,0,,
1738,00XXK,2018,1,1,3,UNKN02,5,Thin Glab; aster,1,0,0,,
1739,00XXK,2018,1,2,5,PHAARU,97,,1,0,0,,
1740,00XXK,2018,1,2,5,CONARV,5,bindweed,1,0,0,,
1741,00XXK,2018,1,2,3,UNKN02,1,Thin Glab,1,0,0,,
1742,00XXK,2018,1,2,3,UNKN03,0.7,Unk 1,1,0,0,,
1743,00XXK,2018,1,2,3,UNKN04,1,Unk 2,1,0,0,,
1744,00XXK,2018,1,2,2,UNKN05,,LACAME,1,0,0,,
1745,00XXK,2018,1,0,1,AMBART,,common ragweed,1,0,0,,
1746,00XXK,2018,1,0,1,URTDIO,,stinging nettle,1,0,0,,
1747,00XXK,2018,1,0,1,UNKN06,,SOLSPP; probably canadensis,1,0,0,,
1748,00XXK,2018,1,0,1,ASCSPP,,Swamp Milkweed,1,0,0,,
1749,00XXK,2018,1,0,1,UNKN07,,Smooth Heart; aster,1,0,0,,
1750,00XXK,2018,3,4,5,PHAARU,99,,1,0,0,,
1751,00XXK,2018,3,4,3,CONARV,12,,1,0,0,,
1752,00XXK,2018,3,4,2,UNKN08,,"Unk 3; Vicia, stem flattened & winged, 6 leaflets, no terminal leaflet-tendril",1,0,0,,
1753,00XXK,2018,3,4,2,UNKN02,,Thin Glab,1,0,0,,
1754,00XXK,2018,3,2,5,PHAARU,100,,1,0,0,,
1755,00XXK,2018,3,2,4,MENARV,8,"terminal & axillary buds very hairy, strong smell",1,0,0,,
1756,00XXK,2018,3,2,3,UNKN07,2,Smooth Heart,1,0,0,,
1757,00XXK,2018,3,2,3,CONARV,1,,1,0,0,,
1758,00XXK,2018,3,2,2,SOLCAN,,,1,0,0,,
1759,00XXK,2018,3,0,1,URTDIO,,stinging nettle,1,0,0,,
1760,00XXK,2018,3,0,1,ASCSPP,,swamp milkweed,1,0,0,,
1761,00XXK,2018,7,4,5,PHAARU,100,,1,0,0,,
1762,00XXK,2018,7,4,4,CONARV,1,,1,0,0,,
1763,00XXK,2018,7,4,3,MENARV,4,,1,0,0,,
